0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.10198852430884636,-0.05114196250272482,-0.007421665905828563,-0.14430704928365135,0.04549943118303562,0.1499651863550505,-0.06217388212502324,-0.16100264568411246,-0.13174962285517366,-0.19088826593190059,-0.018846006380521876,-0.09721889263747446,0.1316881565607084,-0.1679955308142887,-0.0008724719172485424,0.2103172527585807,0.10063275589686761,0.039375953717119876,0.10686826480296195,0.16151706210927355
-0.08231561148863666,0.11953108741013777,0.13544229242017672,-0.06748183478975009,-0.03572760103694109,-0.09704301847305574,-0.029896497753906764,-0.1661061565319072,0.08985773432860156,0.026048557748352567,0.09344750440688214,-0.07497744823658242,0.16369677960435516,-0.010183171065294552,-0.03982046135012468,0.1418418954337337,0.02314750670243709,-0.09276873828957945,0.10547006665361006,0.30206298831745537
0.12381050154583054,-0.0230659563321215,0.1025828080608118,0.11310167226709383,0.02666356296947694,-0.045346922789918365,-0.11037266476960209,-0.2684544725565689,0.0422584437502309,-0.056151336096288224,0.09208209631545233,-0.09012602380440488,-0.028941167065513574,0.06538992129573681,0.10925811350838716,0.02099140108301832,0.13030375821588355,-0.061986059268447496,-0.1728463591028175,-0.06114804247678199
0.06057738149340283,0.032507319299978375,0.3019485645138169,0.18922999130760426,0.00303792906583928,-0.1961010876842631,0.009905856074157074,-0.06994472985657144,-0.05526096540551623,0.10178224919275372,0.058307738273247145,-0.018623495305027063,0.24233306873559474,-0.095085866307326,-0.13078988082877901,-0.010206991770716926,-0.00531208715322595,0.015589041572501565,0.15511883561331577,-0.14696306221769462
0.1709653398223978,-0.08784175378493075,0.02507673095536561,-0.13698829478538985,0.10580082569434532,-0.007856334606945643,-0.024326532676380686,-0.06718828144079265,0.1253520287171178,-0.0032958050172685804,0.054583448683990635,0.10950859363147308,-0.050837970735578934,-0.06820190877633976,0.13830586574635106,-0.021926608261250265,0.047378872227466395,0.0385994282067682,0.023875769202927978,0.05261744025249954
0.0009059547030440956,-0.08325669384418502,-0.052113215335863154,0.1956702712764678,0.032353862104169545,-0.13328099038151317,0.06023111238356822,-0.06281122316557664,0.087663085843262,-0.05954532147939445,0.2644687429031215,0.07227661177106273,0.10585252712506006,-0.007606443455105218,0.06828196081930776,-0.10314012574990512,-0.03570489735517266,0.09061441967681264,0.06697220445190484,0.04034274195706669
0.006486946465081168,0.05610190229758481,-0.05968824093121551,0.021593967415520714,0.05436266144211638,0.1571886007991215,-0.07360256957574844,-0.0001654834188655964,0.050545163666762344,0.0410983648066724,-0.04484711581670449,-0.014030847185471089,0.00432593407681443,-0.21924307719645383,-0.028292070732600018,0.00395829123995077,0.1479464754936833,0.07054917030481522,-0.019751684765143312,0.04380180916019263
0.24867726705170767,0.12299420675969039,-0.05992458329355816,0.001167869507680077,-0.24776506037187598,0.040586961233692,-0.09080559674982373,0.05761734900745894,0.09085117868349349,-0.09192950099765393,-0.07603979207031249,-0.04077499580375365,0.10006503840529844,-0.048939356381006535,0.011077399887748083,0.0015473037891188574,-0.1470065577506286,0.005923235898160937,-0.04039771766977509,0.07421841459110892
-0.10666035131233152,0.016228735240949758,0.014423495018370543,0.004473814871220942,-0.011180872917622287,0.03268450071985636,0.1558793048735572,-0.06655452801051238,0.06992787450540473,0.1877742772373795,0.023572589897895,0.15038223922332444,0.026258079480003246,-0.14381475021633786,0.0578587449177048,-0.10321747936010571,-0.06914258509083626,0.13432542574638032,0.10615792746991684,0.033129409798825976
0.007629075650226242,-0.091958559618992,-0.25772225513057606,0.09341569696258081,0.027337334644110523,0.0214647394827575,0.012044067861064232,0.1428018886500602,-0.06847610308308125,0.005873197159091282,-0.018644753507123912,0.04470056613358177,0.02218039661084716,-0.05470041819857282,-0.08041781876439284,-0.08859149447901733,0.023731571859952477,-0.07887533299625092,0.05633653495564912,0.008222750794105591
0.12157202824576335,0.22892051960564042,0.07379418449398865,-0.15127683432422043,-0.07224944455793415,-0.1328170205458965,0.05487253609164981,-0.12805997146227646,-0.050736191138470985,0.07851131980469032,-0.015200601534604005,0.11184585426439916,0.03398639538561985,0.09988228044467092,0.06374329178386379,-0.023289500014417472,-0.18071618704143808,0.14526635434408403,0.09116784605217496,0.05567749993788394
0.04302223885894464,-0.027340991550289462,-0.0587919228241882,0.05517160750477909,0.04396855100442187,-0.014986580256378047,-0.06428676682192927,0.028940448792264692,-0.17079572915964203,-0.02031904506102035,0.24064214808369622,-0.04928030572839158,0.22033581820776701,0.00374780574789502,-0.08381969308004071,-0.08145484085413393,-0.0028412447641431443,0.10849249271397426,0.24037149783439823,0.013068085390914388
0.06605410962260687,-0.11809163433389608,-0.05962086970089188,-0.04783225269474814,0.05124900275037186,0.15859938078345986,-0.02423239605436471,-0.023656201734330005,0.003042197557515669,0.05830352674506621,0.18651637686339972,0.0644376838692051,0.09400502643886799,0.17587630053292466,0.04759174301666301,0.16236395645723928,-0.0001537704027844769,-0.028881683785387222,0.1334128273955972,0.06828344540847675
-0.006894819830350514,0.3034855564231838,-0.10187936890162175,0.12103316612087991,0.12104381209374608,-0.009426698552024883,0.08278303049267136,0.06510387379709504,0.1396404597926385,0.013538852205702693,0.13048458786753514,-0.004639725344061957,0.10362329948187611,-0.06567122384712182,-0.08800346964435415,-0.07237181360155237,0.23757930490262383,-0.15497191984402797,0.2616526092267984,0.14617472689061184
0.03269131125265966,-0.01572422656139723,-0.011113729482062152,0.22968139040760638,0.04038247254787474,-0.08627081111067463,0.1888862853337466,-0.042722623299043666,0.0039378842586504925,0.20968062927593564,-0.011294391677060173,-0.003559187358840284,0.0705394575579768,0.1017113495111377,-0.0016301042876654126,0.18595184302770823,0.13538152266793185,0.1224702604899236,0.06780043207869568,-0.21642670258569258
-0.11087794868884879,-0.1336653557760603,0.02979882559091179,0.082252087963624,-0.1465566929189771,-0.1774098666189505,-0.002328173639772377,0.15875750727360458,0.05608378231563721,-0.0972225923806726,0.06813144438100766,-0.039311545967643725,-0.0016025436360919722,0.0748149309655421,0.06546624685810269,0.07572366635097426,-0.0075454876899304635,0.1532688500092926,-0.10780472459881302,-0.02532083855088866
0.15890423252176034,-0.05820417616047186,0.016191185477067924,0.08976798956806714,-0.19383340056558118,-0.08366646301242298,-0.036871414816786116,0.03633334859731037,-0.06513646705978775,0.0021183085765347845,-0.15097565413664946,-0.006389927224850907,0.14018110858947322,-0.07738148955560385,0.0033334447369529133,0.11968993114328261,0.3462006437551251,0.02820026469444556,-0.22144633283257284,0.058885099178689906
0.0021036772311567604,0.026307094313173345,0.08586127646494202,0.06558628228362592,-0.16008317564872582,-0.21162606137414913,-0.02099055636536482,0.021483614279364398,-0.11139258468934048,0.013990378500322878,-0.10439317151751484,0.014005157063351394,0.10100229714703157,0.10237179579029611,-0.10555928570468708,0.044551637309195515,-0.1454804245252202,0.04171889873157407,-0.028491384515676312,-0.1318258450500742
-0.06269545742468376,0.013465546820608822,-0.029103039744339573,-0.07766645771296146,-0.030029688106359184,0.03498037110568422,-0.21456025260810863,-0.018383693944284574,-0.1257178234904024,-0.09974816085498409,0.04035834085599161,-0.11054055831492249,0.010073703710619105,-0.030735289624425267,0.12532068283064657,0.08505279990096828,0.01997572364508001,-0.1060133321362589,-0.21580484474936493,0.1557583219135305
0.06546082480744952,-0.09091558916526801,-0.06565205625417259,0.1284276736096253,-0.024096943295100242,0.03719156199459164,-0.06137143898682716,0.022190279290945893,-0.2127769964220923,-0.013007604768490054,-0.13893782868311072,-0.11997350598168122,-0.12784103012553433,-0.19290242248163467,0.06519747865789392,-0.1289510231954783,0.20498646631517187,-0.026884440676927423,-0.1570570763867537,0.10196086314042144
-0.07064043773017861,0.1643489983488173,0.057470556465921446,0.13976090550109935,0.012637811774852403,-0.11351922642098822,-0.057336574939703504,0.022198019706917982,0.061717447520687654,0.06020489118825199,-0.10205294528625997,0.01045118670859109,-0.10315175253612058,-0.09735522278706989,-0.07399130515181188,-0.16635776468495694,-0.03910447320314453,-0.05349030488538441,-0.18692003211865124,0.03569996721464299
-0.16249360913212085,-0.054168759066726614,0.005566067470453942,0.011844209529643962,-0.04759855098651139,0.05415637390458162,0.04628215259060019,-0.10945662826048332,-0.005595804294335183,-0.09379223540765323,-0.029991229699526605,-0.04780510384652673,0.02119363811425734,-0.016427612235707725,0.03082458065069425,0.042901010375013635,-0.1581871913164424,-0.08398933308201882,-0.03622445113632684,-0.10486439895526505
